timestamp,volume,high,low,open,close
2025-07-18 13:05:00,517602.0,321.54998779296875,320.510009765625,321.4100036621094,320.67999267578125
2025-07-18 13:10:00,513800.0,321.4364013671875,320.57000732421875,320.6849975585937,321.3949890136719
2025-07-18 13:15:00,481639.0,321.8439025878906,321.29998779296875,321.3699951171875,321.5600891113281
2025-07-18 13:20:00,379754.0,321.6299133300781,321.1400146484375,321.5799865722656,321.25
2025-07-18 13:25:00,1776408.0,321.3299865722656,317.69500732421875,321.2300109863281,319.4599914550781
2025-07-18 13:30:00,1857609.0,319.6698913574219,317.060302734375,319.4801025390625,318.135009765625
2025-07-18 13:35:00,1186046.0,318.760009765625,317.5599975585937,318.1564025878906,318.2897033691406
2025-07-18 13:40:00,923614.0,318.739990234375,317.56060791015625,318.2900085449219,317.9349975585937
2025-07-18 13:45:00,1114738.0,318.42999267578125,317.20001220703125,317.92498779296875,318.0899963378906
2025-07-18 13:50:00,695247.0,318.7040100097656,317.7200012207031,318.0884094238281,318.6400146484375
2025-07-18 13:55:00,985847.0,319.57000732421875,318.6340026855469,318.64080810546875,319.239990234375
2025-07-18 14:00:00,685970.0,319.659912109375,318.8399963378906,319.2799987792969,319.5199890136719
2025-07-18 14:05:00,751800.0,319.5849914550781,318.3299865722656,319.5400085449219,318.67010498046875
2025-07-18 14:10:00,500745.0,318.82000732421875,318.2099914550781,318.6600036621094,318.3999938964844
2025-07-18 14:15:00,457481.0,319.3194885253906,318.32000732421875,318.4100036621094,319.2950134277344
2025-07-18 14:20:00,479421.0,319.35040283203125,318.6499938964844,319.2950134277344,319.0596008300781
2025-07-18 14:25:00,410185.0,319.1000061035156,318.55010986328125,319.0007019042969,319.010009765625
2025-07-18 14:30:00,572821.0,319.75,318.92010498046875,319.0249938964844,319.53009033203125
2025-07-18 14:35:00,447347.0,319.8194885253906,319.20050048828125,319.54071044921875,319.6600036621094
2025-07-18 14:40:00,468445.0,319.739990234375,319.3399963378906,319.6890869140625,319.57501220703125
2025-07-18 14:45:00,383440.0,319.5979919433594,319.1099853515625,319.5799865722656,319.3949890136719
2025-07-18 14:50:00,435608.0,319.5799865722656,318.7200012207031,319.42999267578125,318.9700012207031
2025-07-18 14:55:00,447100.0,319.1099853515625,318.6099853515625,318.9849853515625,318.6795959472656
2025-07-18 15:00:00,509098.0,319.5799865722656,318.6199951171875,318.67999267578125,319.3399963378906
2025-07-18 15:05:00,560508.0,319.5400085449219,318.28009033203125,319.3500061035156,318.4360046386719
2025-07-18 15:10:00,517564.0,318.8099060058594,318.3500061035156,318.4598999023437,318.5899963378906
2025-07-18 15:15:00,411282.0,318.94000244140625,318.52099609375,318.6000061035156,318.7701110839844
2025-07-18 15:20:00,445017.0,319.159912109375,318.5299987792969,318.75,318.8349914550781
2025-07-18 15:25:00,394224.0,318.92999267578125,318.5199890136719,318.8099975585937,318.92999267578125
2025-07-18 15:30:00,587028.0,319.19000244140625,318.44000244140625,318.9049987792969,318.9549865722656
2025-07-18 15:35:00,1581349.0,319.7099914550781,318.7900085449219,318.95001220703125,319.4349975585937
2025-07-18 15:40:00,534278.0,319.5799865722656,318.79998779296875,319.4100952148437,319.07000732421875
2025-07-18 15:45:00,522264.0,319.4150085449219,318.955810546875,319.05010986328125,319.0950012207031
2025-07-18 15:50:00,1049934.0,319.5545959472656,318.70001220703125,319.1099853515625,319.0035095214844
2025-07-18 15:55:00,1180029.0,319.4200134277344,318.79998779296875,319.0199890136719,319.3699951171875
2025-07-21 09:30:00,6321075.0,325.54998779296875,321.4200134277344,322.0,325.16680908203125
2025-07-21 09:35:00,3029587.0,326.2182922363281,323.6400146484375,325.1700134277344,324.5
2025-07-21 09:40:00,2062504.0,325.510009765625,323.21148681640625,324.4649963378906,324.1400146484375
2025-07-21 09:45:00,2418685.0,326.6300048828125,323.7099914550781,324.17999267578125,326.0299987792969
2025-07-21 09:50:00,3232012.0,328.4200134277344,326.0299987792969,326.0299987792969,328.28961181640625
2025-07-21 09:55:00,3493032.0,329.6000061035156,328.010009765625,328.2699890136719,328.7699890136719
2025-07-21 10:00:00,2865621.0,330.7099914550781,328.6400146484375,328.7699890136719,329.95001220703125
2025-07-21 10:05:00,2147063.0,330.6700134277344,328.239990234375,329.9800109863281,328.2799987792969
2025-07-21 10:10:00,1411777.0,329.3493957519531,328.0199890136719,328.2799987792969,328.56500244140625
2025-07-21 10:15:00,1586059.0,328.8699951171875,327.7200012207031,328.5602111816406,328.3349914550781
2025-07-21 10:20:00,1508459.0,328.65899658203125,327.2099914550781,328.3999938964844,327.3999938964844
2025-07-21 10:25:00,1353582.0,327.9200134277344,326.82000732421875,327.3699951171875,327.07000732421875
2025-07-21 10:30:00,1016975.0,327.6792907714844,326.54998779296875,327.0799865722656,326.57598876953125
2025-07-21 10:35:00,2311026.0,326.9476013183594,325.8999938964844,326.59991455078125,326.04998779296875
2025-07-21 10:40:00,1411295.0,327.05810546875,325.5,326.0599975585937,326.44000244140625
2025-07-21 10:45:00,1626566.0,327.45001220703125,325.7900085449219,326.3706970214844,327.3800048828125
2025-07-21 10:50:00,1141751.0,327.9200134277344,327.0199890136719,327.45001220703125,327.70001220703125
2025-07-21 10:55:00,973843.0,327.8999938964844,326.989990234375,327.7539978027344,327.07000732421875
2025-07-21 11:00:00,1063856.0,328.1600036621094,326.3999938964844,327.0799865722656,327.6328125
2025-07-21 11:05:00,726607.0,328.08990478515625,327.3599853515625,327.67999267578125,327.8992004394531
2025-07-21 11:10:00,988969.0,328.9692077636719,327.860107421875,327.8638916015625,328.5400085449219
2025-07-21 11:15:00,914704.0,329.1000061035156,328.5,328.53009033203125,328.7267150878906
2025-07-21 11:20:00,995534.0,329.0199890136719,327.6600036621094,328.70001220703125,327.760009765625
2025-07-21 11:25:00,812086.0,327.989990234375,327.1300048828125,327.77960205078125,327.1606140136719
2025-07-21 11:30:00,781342.0,328.5,327.1300964355469,327.20001220703125,328.431396484375
2025-07-21 11:35:00,891541.0,329.0199890136719,328.0201110839844,328.4700012207031,328.2499084472656
2025-07-21 11:40:00,713374.0,328.25,327.4661865234375,328.25,327.7749938964844
2025-07-21 11:45:00,733039.0,328.8399963378906,327.5199890136719,327.79998779296875,328.6404113769531
2025-07-21 11:50:00,704818.0,328.92999267578125,327.9307861328125,328.5899963378906,328.19500732421875
2025-07-21 11:55:00,512956.0,328.79998779296875,328.010009765625,328.1700134277344,328.4200134277344
2025-07-21 12:00:00,526801.0,328.8500061035156,328.1000061035156,328.4599914550781,328.4150085449219
2025-07-21 12:05:00,722485.0,328.5793151855469,327.7500915527344,328.4263916015625,327.8544921875
2025-07-21 12:10:00,576150.0,328.1099853515625,327.4599914550781,327.79998779296875,327.70001220703125
2025-07-21 12:15:00,569308.0,328.3999938964844,327.5400085449219,327.6763916015625,328.3900146484375
2025-07-21 12:20:00,631873.0,328.51959228515625,327.70001220703125,328.3500061035156,328.4800109863281
2025-07-21 12:25:00,607967.0,328.5599975585937,327.6600036621094,328.489990234375,328.05499267578125
2025-07-21 12:30:00,707533.0,328.1099853515625,326.8500061035156,328.0044860839844,327.0694885253906
2025-07-21 12:35:00,1107084.0,327.0,326.0,327.0,326.6400146484375
2025-07-21 12:40:00,899326.0,327.3500061035156,326.5262145996094,326.614990234375,327.0599975585937
2025-07-21 12:45:00,650970.0,327.68951416015625,326.8599853515625,327.0799865722656,327.1700134277344
2025-07-21 12:50:00,1549075.0,327.3500061035156,325.7799987792969,327.1600036621094,326.04998779296875
2025-07-21 12:55:00,1008009.0,326.4800109863281,325.1199951171875,326.0201110839844,325.3500061035156
2025-07-21 13:00:00,1228944.0,325.989990234375,324.840087890625,325.3500061035156,325.8891906738281
2025-07-21 13:05:00,1021867.0,326.09991455078125,325.3504943847656,325.8999938964844,325.90240478515625
2025-07-21 13:10:00,932012.0,326.0585021972656,325.0,325.8999938964844,325.94000244140625
2025-07-21 13:15:00,818528.0,326.5799865722656,325.79998779296875,325.9200134277344,326.2485046386719
2025-07-21 13:20:00,579646.0,327.0893859863281,326.2300109863281,326.2699890136719,326.8800048828125
2025-07-21 13:25:00,661949.0,327.7898864746094,326.79010009765625,326.7915954589844,327.57000732421875
2025-07-21 13:30:00,381387.0,327.6549987792969,327.3099975585937,327.5599975585937,327.4200134277344
2025-07-21 13:35:00,603427.0,327.8699035644531,327.2200012207031,327.4349975585937,327.67999267578125
2025-07-21 13:40:00,608559.0,328.0,327.2799987792969,327.67999267578125,327.875
2025-07-21 13:45:00,510430.0,327.8299865722656,327.12060546875,327.82000732421875,327.5260009765625
2025-07-21 13:50:00,629838.0,328.2300109863281,327.3599853515625,327.5201110839844,327.8949890136719
2025-07-21 13:55:00,427400.0,328.1700134277344,327.6300048828125,327.8922119140625,328.081298828125
2025-07-21 14:00:00,1743051.0,329.2200012207031,327.9805908203125,328.1000061035156,329.1600036621094
2025-07-21 14:05:00,1922558.0,330.8599853515625,329.0201110839844,329.135009765625,330.4599914550781
2025-07-21 14:10:00,1286497.0,330.8599853515625,329.7106018066406,330.4599914550781,330.0556030273437
2025-07-21 14:15:00,823388.0,330.3500061035156,329.6600036621094,330.0400085449219,329.9088134765625
2025-07-21 14:20:00,728320.0,330.42999267578125,329.8009033203125,329.8999938964844,330.17999267578125
2025-07-21 14:25:00,868638.0,330.17498779296875,329.17999267578125,330.17498779296875,329.8099975585937
2025-07-21 14:30:00,854495.0,330.2900085449219,329.2200012207031,329.79998779296875,329.6095886230469
2025-07-21 14:35:00,464483.0,329.847412109375,329.32000732421875,329.6199951171875,329.67999267578125
2025-07-21 14:40:00,557043.0,330.1499938964844,329.5599975585937,329.6827087402344,330.125
2025-07-21 14:45:00,675673.0,330.3399963378906,329.7200012207031,330.114990234375,330.0794982910156
2025-07-21 14:50:00,565074.0,330.3999938964844,329.82000732421875,330.04998779296875,330.0172119140625
2025-07-21 14:55:00,529703.0,330.25,329.79998779296875,330.0400085449219,330.0599975585937
2025-07-21 15:00:00,581285.0,330.1296081542969,329.2699890136719,330.0799865722656,329.32501220703125
2025-07-21 15:05:00,596727.0,330.0,329.2200012207031,329.32501220703125,329.9349975585937
2025-07-21 15:10:00,1147700.0,330.8999938964844,329.75,329.9599914550781,330.42999267578125
2025-07-21 15:15:00,901757.0,330.42999267578125,329.3699951171875,330.42999267578125,329.5115051269531
2025-07-21 15:20:00,708819.0,329.8799133300781,329.3099975585937,329.54998779296875,329.4389953613281
2025-07-21 15:25:00,1039519.0,329.45001220703125,328.7799987792969,329.400390625,328.8399963378906
2025-07-21 15:30:00,887356.0,328.989990234375,328.3500061035156,328.8299865722656,328.8550109863281
2025-07-21 15:35:00,735787.0,328.95001220703125,328.3399963378906,328.8599853515625,328.5299987792969
2025-07-21 15:40:00,713219.0,328.95001220703125,328.2699890136719,328.5249938964844,328.6199951171875
2025-07-21 15:45:00,877895.0,328.94000244140625,328.1000061035156,328.6099853515625,328.8670959472656
2025-07-21 15:50:00,1329645.0,329.6600036621094,328.82000732421875,328.8800048828125,329.4005126953125
2025-07-21 15:55:00,2010426.0,329.8599853515625,329.07000732421875,329.42498779296875,329.54998779296875
2025-07-22 09:30:00,7716358.0,338.0,332.7200927734375,334.3599853515625,332.9349975585937
2025-07-22 09:35:00,2992481.0,333.45001220703125,331.0,333.0199890136719,332.6600036621094
2025-07-22 09:40:00,2080585.0,332.9299011230469,330.4700012207031,332.67498779296875,330.6380920410156
2025-07-22 09:45:00,2545239.0,331.239990234375,329.3999938964844,330.5918884277344,331.17498779296875
2025-07-22 09:50:00,1383921.0,331.5,330.3999938964844,331.20928955078125,331.2300109863281
2025-07-22 09:55:00,2011983.0,331.3800048828125,328.79998779296875,331.2799987792969,329.2972106933594
2025-07-22 10:00:00,1261811.0,330.3800048828125,329.0199890136719,329.25,329.8699951171875
2025-07-22 10:05:00,1326181.0,330.6300048828125,329.3299865722656,329.8616027832031,329.3299865722656
2025-07-22 10:10:00,1502571.0,329.8699951171875,328.5,329.36151123046875,329.635009765625
2025-07-22 10:15:00,1160920.0,330.6000061035156,329.55010986328125,329.6499938964844,329.7099914550781
2025-07-22 10:20:00,1509747.0,331.159912109375,329.6199951171875,329.7200012207031,330.25360107421875
2025-07-22 10:25:00,1493229.0,330.2550048828125,328.5899963378906,330.2514953613281,330.0994873046875
2025-07-22 10:30:00,1702966.0,330.3299865722656,327.8999938964844,330.1000061035156,328.09259033203125
2025-07-22 10:35:00,1129382.0,329.1000061035156,327.79998779296875,328.1300048828125,328.95001220703125
2025-07-22 10:40:00,1028348.0,329.45001220703125,328.2900085449219,328.9200134277344,329.4125061035156
2025-07-22 10:45:00,836160.0,329.86279296875,329.0,329.3900146484375,329.5277099609375
2025-07-22 10:50:00,800580.0,329.82000732421875,328.6600036621094,329.6300048828125,329.1731872558594
2025-07-22 10:55:00,842820.0,330.1000061035156,329.1300048828125,329.2182922363281,329.7699890136719
2025-07-22 11:00:00,960415.0,329.95001220703125,328.3500061035156,329.7850036621094,328.4100036621094
2025-07-22 11:05:00,693078.0,329.21929931640625,328.356689453125,328.4200134277344,329.2127990722656
2025-07-22 11:10:00,1604390.0,329.44000244140625,328.2300109863281,329.20001220703125,328.6849975585937
2025-07-22 11:15:00,808744.0,328.8900146484375,327.9601135253906,328.65008544921875,328.6449890136719
2025-07-22 11:20:00,665953.0,329.4349975585937,328.6199951171875,328.6899108886719,329.3233947753906
2025-07-22 11:25:00,571469.0,329.5599975585937,329.0400085449219,329.32000732421875,329.1528015136719
2025-07-22 11:30:00,883303.0,330.04998779296875,328.8599853515625,329.1199951171875,329.7850036621094
2025-07-22 11:35:00,747054.0,330.260009765625,329.3500061035156,329.75,329.4200134277344
2025-07-22 11:40:00,839458.0,329.5195007324219,328.2799987792969,329.45001220703125,328.42999267578125
2025-07-22 11:45:00,603051.0,329.07000732421875,328.2900085449219,328.4599914550781,329.0350036621094
2025-07-22 11:50:00,560692.0,329.2898864746094,328.4700012207031,329.0320129394531,328.9949951171875
2025-07-22 11:55:00,844135.0,329.25,327.9200134277344,328.989990234375,328.1600036621094
2025-07-22 12:00:00,805005.0,328.8999938964844,327.69000244140625,328.1340026855469,328.7699890136719
2025-07-22 12:05:00,490708.0,328.95001220703125,328.3099975585937,328.82000732421875,328.54998779296875
2025-07-22 12:10:00,665292.0,328.7799987792969,327.67999267578125,328.6122131347656,328.3298034667969
2025-07-22 12:15:00,641422.0,328.3999938964844,327.6000061035156,328.3240051269531,328.0450134277344
2025-07-22 12:20:00,960823.0,328.1600036621094,326.8800048828125,328.0599975585937,327.7019958496094
2025-07-22 12:25:00,712888.0,328.760009765625,327.5201110839844,327.7098999023437,328.72149658203125
2025-07-22 12:30:00,750134.0,329.3500061035156,328.7401123046875,328.7699890136719,329.043701171875
2025-07-22 12:35:00,541301.0,329.3724975585937,328.8099975585937,329.010009765625,329.0350036621094
2025-07-22 12:40:00,644487.0,329.8800048828125,328.90740966796875,329.0350036621094,329.7300109863281
2025-07-22 12:45:00,624563.0,329.9700012207031,329.29998779296875,329.7099914550781,329.7698974609375
2025-07-22 12:50:00,409824.0,329.8500061035156,329.3999938964844,329.760009765625,329.510009765625
2025-07-22 12:55:00,479928.0,329.5599975585937,329.0,329.5535888671875,329.1824035644531
2025-07-22 13:00:00,505128.0,329.7900085449219,328.9599914550781,329.17999267578125,329.5299987792969
2025-07-22 13:05:00,399328.0,329.8299865722656,329.31060791015625,329.5599975585937,329.3515014648437
2025-07-22 13:10:00,558356.0,329.8800048828125,329.0400085449219,329.3399963378906,329.7690124511719
2025-07-22 13:15:00,364763.0,329.89990234375,329.45001220703125,329.7699890136719,329.7099914550781
2025-07-22 13:20:00,769777.0,330.3599853515625,329.44000244140625,329.7200927734375,329.44439697265625
2025-07-22 13:25:00,380637.0,329.95001220703125,329.4200134277344,329.4598999023437,329.7300109863281
2025-07-22 13:30:00,463386.0,330.2496032714844,329.5199890136719,329.7200012207031,330.05731201171875
2025-07-22 13:35:00,426013.0,330.193603515625,329.6099853515625,330.010009765625,329.8399963378906
2025-07-22 13:40:00,415776.0,329.9800109863281,329.510009765625,329.82000732421875,329.8949890136719
2025-07-22 13:45:00,448525.0,330.20001220703125,329.6600036621094,329.8949890136719,329.8116149902344
2025-07-22 13:50:00,487215.0,329.8676147460937,329.1499938964844,329.82000732421875,329.3200988769531
2025-07-22 13:55:00,392683.0,329.7200012207031,329.2900085449219,329.343994140625,329.4692077636719
2025-07-22 14:00:00,591651.0,329.7699890136719,329.2200012207031,329.45001220703125,329.4960021972656
2025-07-22 14:05:00,800931.0,330.7900085449219,329.5180053710937,329.5180053710937,330.6600036621094
2025-07-22 14:10:00,598934.0,330.8299865722656,330.0600891113281,330.67999267578125,330.2799987792969
2025-07-22 14:15:00,597753.0,330.3999938964844,329.65069580078125,330.2699890136719,329.6807861328125
2025-07-22 14:20:00,450422.0,329.8789978027344,329.4501037597656,329.6600036621094,329.4927978515625
2025-07-22 14:25:00,339485.0,329.7192077636719,329.3699951171875,329.4595947265625,329.70001220703125
2025-07-22 14:30:00,422262.0,329.8399963378906,329.260009765625,329.70001220703125,329.2945861816406
2025-07-22 14:35:00,546120.0,330.1400146484375,329.1499938964844,329.2900085449219,329.9989929199219
2025-07-22 14:40:00,431303.0,330.1499938964844,329.7200012207031,330.0,329.8044128417969
2025-07-22 14:45:00,539732.0,330.3099975585937,329.5,329.77801513671875,329.8428955078125
2025-07-22 14:50:00,358159.0,330.20001220703125,329.6000061035156,329.8299865722656,329.9643859863281
2025-07-22 14:55:00,435592.0,330.1000061035156,329.3399963378906,329.9649963378906,329.340087890625
2025-07-22 15:00:00,710455.0,329.4700012207031,328.5199890136719,329.375,328.8891906738281
2025-07-22 15:05:00,538141.0,328.9299011230469,328.20001220703125,328.8699951171875,328.23260498046875
2025-07-22 15:10:00,871342.0,328.92999267578125,327.79998779296875,328.22100830078125,328.8099975585937
2025-07-22 15:15:00,698819.0,329.8800048828125,328.7300109863281,328.7900085449219,329.72918701171875
2025-07-22 15:20:00,511208.0,329.8900146484375,329.4100036621094,329.70001220703125,329.4700927734375
2025-07-22 15:25:00,580980.0,329.4996032714844,328.8500061035156,329.4700012207031,329.37921142578125
2025-07-22 15:30:00,522473.0,329.8500061035156,329.1000061035156,329.3800048828125,329.164794921875
2025-07-22 15:35:00,468721.0,329.5400085449219,329.0,329.17999267578125,329.0400085449219
2025-07-22 15:40:00,691023.0,329.2099914550781,328.4100036621094,329.05499267578125,328.6050109863281
2025-07-22 15:45:00,659075.0,329.0,328.32000732421875,328.6300048828125,328.9100036621094
2025-07-22 15:50:00,855678.0,329.39990234375,327.9599914550781,328.8800048828125,328.1264038085937
2025-07-22 15:55:00,1417560.0,328.95001220703125,328.1600036621094,328.1600036621094,328.5299987792969
2025-07-23 09:30:00,4029355.0,330.4700012207031,327.3299865722656,329.739990234375,327.76080322265625
2025-07-23 09:35:00,1313727.0,328.5,326.8999938964844,327.7900085449219,327.8111877441406
2025-07-23 09:40:00,1598829.0,329.4399108886719,327.4700012207031,327.8699951171875,329.1400146484375
2025-07-23 09:45:00,1238797.0,329.25,327.0799865722656,329.1199951171875,327.5299987792969
2025-07-23 09:50:00,2803628.0,327.9598999023437,321.54998779296875,327.5299987792969,322.2900085449219
2025-07-23 09:55:00,1809797.0,324.239990234375,322.0,322.260009765625,323.9769897460937
2025-07-23 10:00:00,1557738.0,325.97918701171875,323.1600036621094,323.92999267578125,325.67999267578125
2025-07-23 10:05:00,1215851.0,327.1000061035156,325.6600036621094,325.67999267578125,327.0050048828125
2025-07-23 10:10:00,1093027.0,327.70001220703125,326.1069030761719,326.9800109863281,326.6300048828125
2025-07-23 10:15:00,995291.0,327.70001220703125,326.4100036621094,326.6099853515625,327.1050109863281
2025-07-23 10:20:00,806863.0,327.92999267578125,327.0,327.0780029296875,327.0400085449219
2025-07-23 10:25:00,796291.0,328.0,327.0,327.00079345703125,327.6700134277344
2025-07-23 10:30:00,1684551.0,330.4100036621094,327.3305969238281,327.6700134277344,330.3800048828125
2025-07-23 10:35:00,1935035.0,331.6000061035156,329.4200134277344,330.3999938964844,329.7200012207031
2025-07-23 10:40:00,1169292.0,329.8999938964844,328.54998779296875,329.7167053222656,328.6300048828125
2025-07-23 10:45:00,875043.0,329.3598937988281,328.010009765625,328.625,328.114990234375
2025-07-23 10:50:00,733378.0,328.75,327.9603881835937,328.1000061035156,328.3528137207031
2025-07-23 10:55:00,889637.0,329.5299987792969,328.0400085449219,328.3500061035156,329.519287109375
2025-07-23 11:00:00,879845.0,329.7898864746094,328.3800048828125,329.510009765625,328.7799987792969
2025-07-23 11:05:00,690607.0,328.95001220703125,327.5,328.7799987792969,327.568603515625
2025-07-23 11:10:00,797888.0,328.3800048828125,327.4100036621094,327.57000732421875,328.3392944335937
2025-07-23 11:15:00,970142.0,329.6300048828125,328.2699890136719,328.2950134277344,329.6199951171875
2025-07-23 11:20:00,725767.0,329.9700012207031,329.0299987792969,329.57550048828125,329.7699890136719
2025-07-23 11:25:00,1000268.0,330.4100036621094,329.44171142578125,329.7807922363281,329.6600036621094
2025-07-23 11:30:00,718124.0,330.6600036621094,329.4307861328125,329.6499938964844,330.4599914550781
2025-07-23 11:35:00,809948.0,330.8999938964844,330.1499938964844,330.4750061035156,330.3999938964844
2025-07-23 11:40:00,1181867.0,331.75,330.1400146484375,330.375,331.0802917480469
2025-07-23 11:45:00,1388886.0,332.3500061035156,330.92041015625,331.1000061035156,332.0249938964844
2025-07-23 11:50:00,805519.0,332.20001220703125,331.2500915527344,332.0350036621094,331.4349975585937
2025-07-23 11:55:00,688375.0,331.7900085449219,330.95001220703125,331.45001220703125,331.4700012207031
2025-07-23 12:00:00,604997.0,331.9800109863281,331.2699890136719,331.5299987792969,331.7496032714844
2025-07-23 12:05:00,731777.0,331.7486877441406,330.70001220703125,331.7300109863281,331.40008544921875
2025-07-23 12:10:00,597374.0,331.7099914550781,330.5299987792969,331.3999938964844,330.7099914550781
2025-07-23 12:15:00,597519.0,331.3999938964844,330.6000061035156,330.7135009765625,331.260009765625
2025-07-23 12:20:00,422335.0,331.6000061035156,331.0199890136719,331.260009765625,331.1600036621094
2025-07-23 12:25:00,706506.0,331.20001220703125,330.1099853515625,331.1567077636719,330.1400146484375
2025-07-23 12:30:00,640985.0,330.5599975585937,329.8299865722656,330.135009765625,330.1400146484375
2025-07-23 12:35:00,455093.0,330.3900146484375,329.8074951171875,330.1400146484375,330.2099914550781
2025-07-23 12:40:00,525536.0,330.5,329.6499938964844,330.19000244140625,330.38848876953125
2025-07-23 12:45:00,432485.0,330.57000732421875,329.7500915527344,330.3900146484375,330.1499938964844
2025-07-23 12:50:00,328295.0,330.4898986816406,329.94000244140625,330.151611328125,330.2449951171875
2025-07-23 12:55:00,446638.0,330.6849975585937,329.94000244140625,330.25,330.6199951171875
2025-07-23 13:00:00,637676.0,331.20001220703125,330.45098876953125,330.614990234375,330.9649963378906
2025-07-23 13:05:00,470051.0,331.3900146484375,330.639404296875,330.9598999023437,331.2894897460937
2025-07-23 13:10:00,613945.0,331.8299865722656,331.010009765625,331.2799987792969,331.6141967773437
2025-07-23 13:15:00,568436.0,331.9700012207031,331.510009765625,331.6099853515625,331.7300109863281
2025-07-23 13:20:00,540562.0,331.8900146484375,331.2300109863281,331.7250061035156,331.30499267578125
2025-07-23 13:25:00,704866.0,332.2300109863281,331.1499938964844,331.3099975585937,331.8815002441406
2025-07-23 13:30:00,851113.0,332.5799865722656,331.5806884765625,331.8599853515625,332.2419128417969
2025-07-23 13:35:00,549193.0,332.5707092285156,331.8999938964844,332.2616882324219,332.3900146484375
